timestamp,soft_xray_flux,hard_xray_flux,label,flare_class
2026-06-14 19:17:00+00:00,4.742966268622695e-07,2.2444062608428794e-08,0,
2026-06-14 19:18:00+00:00,4.7098936306610995e-07,2.5116758450849375e-08,0,
2026-06-14 19:19:00+00:00,4.718005470749631e-07,2.626545914097278e-08,0,
2026-06-14 19:20:00+00:00,4.699650730799476e-07,2.4116484809155736e-08,0,
2026-06-14 19:21:00+00:00,4.7133841007962474e-07,2.2503273910956523e-08,0,
2026-06-14 19:22:00+00:00,4.6953246624070744e-07,2.1894395629828978e-08,0,
2026-06-14 19:23:00+00:00,4.6823336674606253e-07,2.5346450271968024e-08,0,
2026-06-14 19:24:00+00:00,4.7055476670720964e-07,2.701145263017679e-08,0,
2026-06-14 19:25:00+00:00,4.7162100713649124e-07,2.6253189844283042e-08,0,
2026-06-14 19:26:00+00:00,4.702347382590233e-07,2.668453191745357e-08,0,
2026-06-14 19:27:00+00:00,4.6978647105788696e-07,2.7837238292249822e-08,0,
2026-06-14 19:28:00+00:00,4.678910272559733e-07,2.7889276665860052e-08,0,
2026-06-14 19:29:00+00:00,4.706655261088599e-07,2.690293854357151e-08,0,
2026-06-14 19:30:00+00:00,4.7531617042295693e-07,2.70939448654417e-08,0,
2026-06-14 19:31:00+00:00,4.751341577957646e-07,2.8930852380426586e-08,0,
2026-06-14 19:32:00+00:00,4.723392805772164e-07,2.754168448859673e-08,0,
2026-06-14 19:33:00+00:00,4.742322232687002e-07,2.575878177424329e-08,0,
2026-06-14 19:34:00+00:00,4.765166181641689e-07,2.6739897407423996e-08,0,
2026-06-14 19:35:00+00:00,4.836363700633228e-07,2.781272279150926e-08,0,
2026-06-14 19:36:00+00:00,4.904816819362168e-07,2.6485327708769546e-08,0,
2026-06-14 19:37:00+00:00,4.963351329934085e-07,2.7041675565442347e-08,0,
2026-06-14 19:38:00+00:00,5.143191401657532e-07,2.9502972509476422e-08,0,
2026-06-14 19:39:00+00:00,5.350975129658764e-07,3.0962993946559436e-08,0,
2026-06-14 19:40:00+00:00,5.534653837457881e-07,3.310065110895266e-08,0,
2026-06-14 19:41:00+00:00,5.685086534867878e-07,3.3461418524893816e-08,0,
2026-06-14 19:42:00+00:00,5.848351065651514e-07,3.445168772486795e-08,0,
2026-06-14 19:43:00+00:00,5.960112048342125e-07,3.649729052312978e-08,0,
2026-06-14 19:44:00+00:00,6.0413373148549e-07,3.358165301392546e-08,0,
2026-06-14 19:45:00+00:00,6.106834575803077e-07,3.1048891457885475e-08,0,
2026-06-14 19:46:00+00:00,6.073789222682535e-07,3.007307824987038e-08,0,
2026-06-14 19:47:00+00:00,6.111889661042369e-07,2.9339080498402836e-08,0,
2026-06-14 19:48:00+00:00,6.152432661110652e-07,2.8061620582775504e-08,0,
2026-06-14 19:49:00+00:00,6.210885885593598e-07,2.8651232497622914e-08,0,
2026-06-14 19:50:00+00:00,6.269709160733328e-07,3.077421695252269e-08,0,
2026-06-14 19:51:00+00:00,6.265845513553359e-07,3.2368625113576854e-08,0,
2026-06-14 19:52:00+00:00,6.276903263824352e-07,3.242152857296787e-08,0,
2026-06-14 19:53:00+00:00,6.294110903581895e-07,3.3143493283205316e-08,0,
2026-06-14 19:54:00+00:00,6.278064006437489e-07,3.2414675388281466e-08,0,
2026-06-14 19:55:00+00:00,6.251634658838157e-07,3.003016146863047e-08,0,
2026-06-14 19:56:00+00:00,6.208042009347992e-07,2.6797442487236367e-08,0,
2026-06-14 19:57:00+00:00,6.129411644906213e-07,2.693954037624735e-08,0,
2026-06-14 19:58:00+00:00,6.031072530277015e-07,2.776630303458205e-08,0,
2026-06-14 19:59:00+00:00,5.975050498818746e-07,2.4525867559077597e-08,0,
2026-06-14 20:00:00+00:00,5.929915687374887e-07,2.832064716074001e-08,0,
2026-06-14 20:01:00+00:00,5.856912821400329e-07,3.1942359868253334e-08,0,
2026-06-14 20:02:00+00:00,5.804628813166346e-07,3.15770805059401e-08,0,
2026-06-14 20:03:00+00:00,5.770294251306041e-07,3.474494647548454e-08,0,
2026-06-14 20:04:00+00:00,5.764196657764842e-07,3.51681386234759e-08,0,
2026-06-14 20:05:00+00:00,5.703681722479814e-07,3.4616654431829375e-08,0,
2026-06-14 20:06:00+00:00,5.627579753308964e-07,3.286604766117307e-08,0,
2026-06-14 20:07:00+00:00,5.624143568638829e-07,3.301364515095884e-08,0,
2026-06-14 20:08:00+00:00,5.545081194213708e-07,2.902763363010763e-08,0,
2026-06-14 20:09:00+00:00,5.48869934391405e-07,3.2371136882147766e-08,0,
2026-06-14 20:10:00+00:00,5.436886567622423e-07,3.2453094434004015e-08,0,
2026-06-14 20:11:00+00:00,5.436747301246214e-07,3.35855681043995e-08,0,
2026-06-14 20:12:00+00:00,5.436251058199559e-07,3.290821837254043e-08,0,
2026-06-14 20:13:00+00:00,5.389818511503108e-07,3.107026813609082e-08,0,
2026-06-14 20:14:00+00:00,5.367261906030762e-07,3.046495677949679e-08,0,
2026-06-14 20:15:00+00:00,5.338842470337113e-07,2.977469648612896e-08,0,
2026-06-14 20:16:00+00:00,5.309420885168947e-07,2.9203317097881154e-08,0,
2026-06-14 20:17:00+00:00,5.325343295226048e-07,2.998496029249509e-08,0,
2026-06-14 20:18:00+00:00,5.339919653124525e-07,2.8811367513981168e-08,0,
2026-06-14 20:19:00+00:00,5.333729404810583e-07,2.6883483883466397e-08,0,
2026-06-14 20:20:00+00:00,5.32616752479953e-07,2.5038511708430633e-08,0,
2026-06-14 20:21:00+00:00,5.322014544617559e-07,2.5716772711348312e-08,0,
2026-06-14 20:22:00+00:00,5.313937663231627e-07,2.806145715794628e-08,0,
2026-06-14 20:23:00+00:00,5.297193865771987e-07,2.4962140798834298e-08,0,
2026-06-14 20:24:00+00:00,5.344083433556079e-07,2.6784567452864394e-08,0,
2026-06-14 20:25:00+00:00,5.528104338736739e-07,2.750863004052917e-08,0,
2026-06-14 20:26:00+00:00,5.798933671030682e-07,2.8232227222702022e-08,0,
2026-06-14 20:27:00+00:00,6.063745559004019e-07,2.8514067551554945e-08,0,
2026-06-14 20:28:00+00:00,6.15704379924864e-07,3.037301254948943e-08,0,
2026-06-14 20:29:00+00:00,6.270460062296479e-07,3.078723409544182e-08,0,
2026-06-14 20:30:00+00:00,6.299272286014457e-07,3.131304993075901e-08,0,
2026-06-14 20:31:00+00:00,6.293775527410617e-07,2.8427646014961283e-08,0,
2026-06-14 20:32:00+00:00,6.24993049314071e-07,2.8914090677290005e-08,0,
2026-06-14 20:33:00+00:00,6.229406608326826e-07,2.9037810378440554e-08,0,
2026-06-14 20:34:00+00:00,6.263855425459042e-07,2.911548335760017e-08,0,
2026-06-14 20:35:00+00:00,6.226645723472757e-07,3.0607992584918975e-08,0,
2026-06-14 20:36:00+00:00,6.219118517947209e-07,2.7502695232328733e-08,0,
2026-06-14 20:37:00+00:00,6.118896180851152e-07,2.644139307506066e-08,0,
2026-06-14 20:38:00+00:00,5.988352427266364e-07,2.791783160205341e-08,0,
2026-06-14 20:39:00+00:00,5.84544068260584e-07,2.8757950687463563e-08,0,
2026-06-14 20:40:00+00:00,5.680163894794532e-07,2.669922238851541e-08,0,
2026-06-14 20:41:00+00:00,5.536840035347268e-07,2.636231322128424e-08,0,
2026-06-14 20:42:00+00:00,5.531921942747431e-07,2.5476202480945176e-08,0,
2026-06-14 20:43:00+00:00,5.72395151721139e-07,2.920448416432464e-08,0,
2026-06-14 20:44:00+00:00,5.849616400155355e-07,2.5688985161309574e-08,0,
2026-06-14 20:45:00+00:00,5.663206934514164e-07,2.3862158471388284e-08,0,
2026-06-14 20:46:00+00:00,5.561993248193176e-07,2.5573534401246434e-08,0,
2026-06-14 20:47:00+00:00,5.478641469380818e-07,2.7115579115388755e-08,0,
2026-06-14 20:48:00+00:00,5.397606059887039e-07,2.7749445408176143e-08,0,
2026-06-14 20:49:00+00:00,5.350390779312875e-07,3.334804787868961e-08,0,
2026-06-14 20:50:00+00:00,5.356714041226951e-07,3.3250390885086745e-08,0,
2026-06-14 20:51:00+00:00,5.37185712801147e-07,3.2532888383229874e-08,0,
2026-06-14 20:52:00+00:00,5.332153705239762e-07,3.10837116046514e-08,0,
2026-06-14 20:53:00+00:00,5.32634317096381e-07,3.006350013379233e-08,0,
2026-06-14 20:54:00+00:00,5.313435735843086e-07,2.8498760684669833e-08,0,
2026-06-14 20:55:00+00:00,5.293650815474393e-07,2.9133305545769872e-08,0,
2026-06-14 20:56:00+00:00,5.258451096779027e-07,2.7824986759128478e-08,0,
2026-06-14 20:57:00+00:00,5.247939043329097e-07,2.901007434275016e-08,0,
2026-06-14 20:58:00+00:00,5.240822815721913e-07,2.9704128934326945e-08,0,
2026-06-14 20:59:00+00:00,5.213269673731702e-07,2.887599137579855e-08,0,
2026-06-14 21:00:00+00:00,5.212652354202874e-07,3.019568239892578e-08,0,
2026-06-14 21:01:00+00:00,5.186997213968425e-07,3.0634112135885516e-08,0,
2026-06-14 21:02:00+00:00,5.167865992916632e-07,2.8256652129243776e-08,0,
2026-06-14 21:03:00+00:00,5.154048494659946e-07,2.415948330281026e-08,0,
2026-06-14 21:04:00+00:00,5.128912334839697e-07,2.2292658385936193e-08,0,
2026-06-14 21:05:00+00:00,5.102176032778516e-07,2.2402826260758957e-08,0,
2026-06-14 21:06:00+00:00,5.094075277156662e-07,2.3379319813443544e-08,0,
2026-06-14 21:07:00+00:00,5.112264034323744e-07,2.7142670333546448e-08,0,
2026-06-14 21:08:00+00:00,5.124946369505778e-07,3.119577840493548e-08,0,
2026-06-14 21:09:00+00:00,5.122847142047249e-07,3.10435410710852e-08,0,
2026-06-14 21:10:00+00:00,5.115526278132165e-07,2.9643878463048168e-08,0,
2026-06-14 21:11:00+00:00,5.111685936753929e-07,2.7719556427996395e-08,0,
2026-06-14 21:12:00+00:00,5.119420052324131e-07,2.564513401637214e-08,0,
2026-06-14 21:13:00+00:00,5.098039537188015e-07,2.5323464214466185e-08,0,
2026-06-14 21:14:00+00:00,5.092886681268283e-07,2.5681044846237455e-08,0,
2026-06-14 21:15:00+00:00,5.069728103990201e-07,2.5476921905465133e-08,0,
2026-06-14 21:16:00+00:00,5.046229603067331e-07,2.3849187513746983e-08,0,
2026-06-14 21:17:00+00:00,5.061575052422995e-07,2.460099501888635e-08,0,
2026-06-14 21:18:00+00:00,5.060035732640245e-07,2.5788143176441736e-08,0,
2026-06-14 21:19:00+00:00,5.051233529229648e-07,2.4862389480517777e-08,0,
2026-06-14 21:20:00+00:00,5.038918402533454e-07,2.7616220421577964e-08,0,
2026-06-14 21:21:00+00:00,5.063786261416681e-07,2.8144718555722648e-08,0,
2026-06-14 21:22:00+00:00,5.086759529149276e-07,2.8454625322638094e-08,0,
2026-06-14 21:23:00+00:00,5.157762643648311e-07,2.868397430688674e-08,0,
2026-06-14 21:24:00+00:00,5.198818939788907e-07,2.934727127978931e-08,0,
2026-06-14 21:25:00+00:00,5.262105560177588e-07,3.168072737480543e-08,0,
2026-06-14 21:26:00+00:00,5.250112735666335e-07,3.353234490077739e-08,0,
2026-06-14 21:27:00+00:00,5.263288471724081e-07,3.289577676923727e-08,0,
2026-06-14 21:28:00+00:00,5.26772396369779e-07,3.5984431434599173e-08,0,
2026-06-14 21:29:00+00:00,5.254078132566065e-07,3.0020750330095325e-08,0,
2026-06-14 21:30:00+00:00,5.24994732131745e-07,2.948337396446732e-08,0,
2026-06-14 21:31:00+00:00,5.217274861024634e-07,2.9669275036781073e-08,0,
2026-06-14 21:32:00+00:00,5.193830929783871e-07,3.048985064424414e-08,0,
2026-06-14 21:33:00+00:00,5.157766622687632e-07,2.817444588743001e-08,0,
2026-06-14 21:34:00+00:00,5.132180831424193e-07,3.0548100937721756e-08,0,
2026-06-14 21:35:00+00:00,5.259011004454806e-07,3.1505869912962225e-08,0,
2026-06-14 21:36:00+00:00,5.324945391294023e-07,3.167417261806804e-08,0,
2026-06-14 21:37:00+00:00,5.295747769196169e-07,3.407004101063649e-08,0,
2026-06-14 21:38:00+00:00,5.278609478409635e-07,3.392919722955412e-08,0,
2026-06-14 21:39:00+00:00,5.275692842587887e-07,3.641828172362693e-08,0,
2026-06-14 21:40:00+00:00,5.238648554950487e-07,3.3956965239667625e-08,0,
2026-06-14 21:41:00+00:00,5.184251676837448e-07,2.978482172011354e-08,0,
2026-06-14 21:42:00+00:00,5.18550052674982e-07,3.0540341811047256e-08,0,
2026-06-14 21:43:00+00:00,5.184044766792795e-07,3.035180284882699e-08,0,
2026-06-14 21:44:00+00:00,5.198730264055484e-07,2.8626789827512766e-08,0,
2026-06-14 21:45:00+00:00,5.281432322590263e-07,2.986677571925611e-08,0,
2026-06-14 21:46:00+00:00,5.317868385645852e-07,3.0493399805209265e-08,0,
2026-06-14 21:47:00+00:00,5.302950398800022e-07,3.247016877594433e-08,0,
2026-06-14 21:48:00+00:00,5.293210847412411e-07,3.1901123520583496e-08,0,
2026-06-14 21:49:00+00:00,5.28082068740332e-07,3.207776444469346e-08,0,
2026-06-14 21:50:00+00:00,5.222414642958029e-07,3.210047694324203e-08,0,
2026-06-14 21:51:00+00:00,5.183166535971395e-07,3.2977986563764716e-08,0,
2026-06-14 21:52:00+00:00,5.190410092836828e-07,3.122127623100823e-08,0,
2026-06-14 21:53:00+00:00,5.159180886948889e-07,2.8889187930758453e-08,0,
2026-06-14 21:54:00+00:00,5.125532993588422e-07,2.7466072083370818e-08,0,
2026-06-14 21:55:00+00:00,5.091795287626155e-07,2.840979895779583e-08,0,
2026-06-14 21:56:00+00:00,5.074949172012566e-07,3.109807167334111e-08,0,
2026-06-14 21:57:00+00:00,5.04429465308931e-07,2.845905378023872e-08,0,
2026-06-14 21:58:00+00:00,5.025057134844246e-07,2.852008940124051e-08,0,
2026-06-14 21:59:00+00:00,5.004521881346591e-07,2.8572808119520232e-08,0,
2026-06-14 22:00:00+00:00,4.962411708220316e-07,3.224341682539489e-08,0,
2026-06-14 22:01:00+00:00,4.943377120980585e-07,2.8656678807692515e-08,0,
2026-06-14 22:02:00+00:00,4.914131750410888e-07,2.6551857601475604e-08,0,
2026-06-14 22:03:00+00:00,4.885958446720906e-07,3.0790765492838545e-08,0,
2026-06-14 22:04:00+00:00,4.896468794868269e-07,3.0083871394026573e-08,0,
2026-06-14 22:05:00+00:00,4.868513769906713e-07,2.9372619891887553e-08,0,
2026-06-14 22:06:00+00:00,4.863972549173923e-07,2.624502215553548e-08,0,
2026-06-14 22:07:00+00:00,4.829434487874096e-07,2.814770461156968e-08,0,
2026-06-14 22:08:00+00:00,4.852271899835614e-07,2.7543539005137063e-08,0,
2026-06-14 22:09:00+00:00,4.867412712883379e-07,2.8009822017338593e-08,0,
2026-06-14 22:10:00+00:00,4.850025447922235e-07,2.660847364666097e-08,0,
2026-06-14 22:11:00+00:00,4.84477141071693e-07,2.5578302143003384e-08,0,
2026-06-14 22:12:00+00:00,4.876036996392941e-07,2.5899330680090316e-08,0,
2026-06-14 22:13:00+00:00,4.885037014901172e-07,2.4971932077733072e-08,0,
2026-06-14 22:14:00+00:00,4.861353204432817e-07,2.57024126426586e-08,0,
2026-06-14 22:15:00+00:00,4.83605674617138e-07,2.5007375725749625e-08,0,
2026-06-14 22:16:00+00:00,4.848296271120489e-07,2.379940511332279e-08,0,
2026-06-14 22:17:00+00:00,4.842265184379357e-07,2.7729353035965687e-08,0,
2026-06-14 22:18:00+00:00,4.818986099053291e-07,2.3748887301167088e-08,0,
2026-06-14 22:19:00+00:00,4.806719857697317e-07,2.5946780723984375e-08,0,
2026-06-14 22:20:00+00:00,4.831354658563214e-07,2.5556701643836277e-08,0,
2026-06-14 22:21:00+00:00,4.860019089392154e-07,2.4435562906433006e-08,0,
2026-06-14 22:22:00+00:00,4.890636660093151e-07,2.558124201357259e-08,0,
2026-06-14 22:23:00+00:00,4.947106049257854e-07,2.5640533252158093e-08,0,
2026-06-14 22:24:00+00:00,4.98160773076961e-07,2.667108667253615e-08,0,
2026-06-14 22:25:00+00:00,4.984328825230477e-07,2.7251084944168724e-08,0,
2026-06-14 22:26:00+00:00,4.981515075996867e-07,2.7831390525534516e-08,0,
2026-06-14 22:27:00+00:00,4.966281608176359e-07,2.7642718336551297e-08,0,
2026-06-14 22:28:00+00:00,4.931060857416014e-07,2.7760126641851457e-08,0,
2026-06-14 22:29:00+00:00,4.92049366584979e-07,2.751013639112898e-08,0,
2026-06-14 22:30:00+00:00,4.939538484904915e-07,2.6007114684034605e-08,0,
2026-06-14 22:31:00+00:00,4.957587975695787e-07,2.8158062548300222e-08,0,
2026-06-14 22:32:00+00:00,5.010626296098053e-07,2.503046658830499e-08,0,
2026-06-14 22:33:00+00:00,5.054972689322312e-07,2.630233808531557e-08,0,
2026-06-14 22:34:00+00:00,5.059953878117085e-07,2.7766294152797855e-08,0,
2026-06-14 22:35:00+00:00,5.028902023695991e-07,2.7673410230022455e-08,0,
2026-06-14 22:36:00+00:00,5.004076228942722e-07,2.7793534584930057e-08,0,
2026-06-14 22:37:00+00:00,4.99531324749114e-07,2.4951873456302565e-08,0,
2026-06-14 22:38:00+00:00,5.143033376953099e-07,2.6265375652201328e-08,0,
2026-06-14 22:39:00+00:00,5.112169674248435e-07,2.6411793641045733e-08,0,
2026-06-14 22:40:00+00:00,5.09470510223764e-07,2.846399560496593e-08,0,
2026-06-14 22:41:00+00:00,5.052976348451921e-07,2.6761398430608097e-08,0,
2026-06-14 22:42:00+00:00,5.052294227425591e-07,2.8059238488253868e-08,0,
2026-06-14 22:43:00+00:00,5.052806386629527e-07,2.6995024882126017e-08,0,
2026-06-14 22:44:00+00:00,5.015204465053102e-07,2.818682531824379e-08,0,
2026-06-14 22:45:00+00:00,4.983566554983554e-07,2.3653191405514917e-08,0,
2026-06-14 22:46:00+00:00,4.946726335219864e-07,2.3513520019946554e-08,0,
2026-06-14 22:47:00+00:00,4.963180231243314e-07,2.298999746130903e-08,0,
2026-06-14 22:48:00+00:00,5.079320430922962e-07,2.5495163313848934e-08,0,
2026-06-14 22:49:00+00:00,5.140338430464908e-07,2.6524180185560908e-08,0,
2026-06-14 22:50:00+00:00,5.232933517618221e-07,2.8663079021384874e-08,0,
2026-06-14 22:51:00+00:00,5.292329774420068e-07,2.7421362958079953e-08,0,
2026-06-14 22:52:00+00:00,5.335496666702966e-07,3.0365235659246537e-08,0,
2026-06-14 22:53:00+00:00,5.304495402924658e-07,3.1424182367345566e-08,0,
2026-06-14 22:54:00+00:00,5.220927050686441e-07,2.697852252708799e-08,0,
2026-06-14 22:55:00+00:00,5.156266524863895e-07,2.883303729106501e-08,0,
2026-06-14 22:56:00+00:00,5.096562745166011e-07,2.3562206408200836e-08,0,
2026-06-14 22:57:00+00:00,5.039045163357514e-07,2.1980175901603616e-08,0,
2026-06-14 22:58:00+00:00,4.953745929014985e-07,2.217534955661904e-08,0,
2026-06-14 22:59:00+00:00,4.909413178211253e-07,2.1336447275643877e-08,0,
2026-06-14 23:00:00+00:00,4.860170861320512e-07,2.3192281872752574e-08,0,
2026-06-14 23:01:00+00:00,4.833941602555569e-07,2.5021590133178506e-08,0,
2026-06-14 23:02:00+00:00,4.848143362323754e-07,2.506701157756197e-08,0,
2026-06-14 23:03:00+00:00,4.804752506970544e-07,2.4607359705441922e-08,0,
2026-06-14 23:04:00+00:00,4.833325988329307e-07,2.4197962744665347e-08,0,
2026-06-14 23:05:00+00:00,4.861561819780036e-07,2.3223190481758138e-08,0,
2026-06-14 23:06:00+00:00,4.881806034973124e-07,2.1231725710890714e-08,0,
2026-06-14 23:07:00+00:00,4.881384825239365e-07,2.23558451750705e-08,0,
2026-06-14 23:08:00+00:00,4.897930807601369e-07,2.3086695222218623e-08,0,
2026-06-14 23:09:00+00:00,4.899897021459765e-07,2.3939811910622666e-08,0,
2026-06-14 23:10:00+00:00,4.87068746224395e-07,2.2189697190810875e-08,0,
2026-06-14 23:11:00+00:00,4.853810082749987e-07,2.3370791524257584e-08,0,
2026-06-14 23:12:00+00:00,4.83245059967885e-07,2.4691821920441726e-08,0,
2026-06-14 23:13:00+00:00,4.785606506629847e-07,2.2460143966895885e-08,0,
2026-06-14 23:14:00+00:00,4.792765366801177e-07,2.1325378796177574e-08,0,
2026-06-14 23:15:00+00:00,4.7493833221778914e-07,2.0164517167131635e-08,0,
2026-06-14 23:16:00+00:00,4.7261116264962766e-07,2.033361745645834e-08,0,
2026-06-14 23:17:00+00:00,4.7442213713111414e-07,2.1137068983989593e-08,0,
2026-06-14 23:18:00+00:00,4.758708485042007e-07,2.0832592539932193e-08,0,
2026-06-14 23:19:00+00:00,4.798225177182758e-07,1.9301024778428655e-08,0,
2026-06-14 23:20:00+00:00,4.812876568394131e-07,1.8463886419795017e-08,0,
2026-06-14 23:21:00+00:00,4.820212211598118e-07,2.0543193812727623e-08,0,
2026-06-14 23:22:00+00:00,4.852508936892264e-07,2.252190789420183e-08,0,
2026-06-14 23:23:00+00:00,4.932179535899195e-07,2.3996292952688236e-08,0,
2026-06-14 23:24:00+00:00,4.898865313407441e-07,2.20669456041378e-08,0,
2026-06-14 23:25:00+00:00,4.888248099632619e-07,2.4440419466031926e-08,0,
2026-06-14 23:26:00+00:00,4.82508767163381e-07,2.557979428274848e-08,0,
2026-06-14 23:27:00+00:00,4.832265858567553e-07,2.3978557806003664e-08,0,
2026-06-14 23:28:00+00:00,4.7928091362337e-07,2.246593311383549e-08,0,
2026-06-14 23:29:00+00:00,4.791122023561911e-07,2.3551695704782105e-08,0,
2026-06-14 23:30:00+00:00,4.904952106699056e-07,2.2092605078682936e-08,0,
2026-06-14 23:31:00+00:00,5.062702257419005e-07,2.3498701651192277e-08,0,
2026-06-14 23:32:00+00:00,5.153132747182099e-07,2.4964316835962563e-08,0,
2026-06-14 23:33:00+00:00,5.226497137300612e-07,2.4504306139760956e-08,0,
2026-06-14 23:34:00+00:00,5.286196369524987e-07,2.650495467548808e-08,0,
2026-06-14 23:35:00+00:00,5.286963187245419e-07,2.4935205900078472e-08,0,
2026-06-14 23:36:00+00:00,5.268585141493531e-07,2.2183973769074328e-08,0,
2026-06-14 23:37:00+00:00,5.141016572451917e-07,2.2844078628736497e-08,0,
2026-06-14 23:38:00+00:00,5.120131163494079e-07,2.446203417605375e-08,0,
2026-06-14 23:39:00+00:00,0.0,0.0,0,
2026-06-14 23:40:00+00:00,0.0,0.0,0,
2026-06-14 23:41:00+00:00,5.560928002523724e-07,7.644797506145551e-08,0,
2026-06-14 23:42:00+00:00,0.0,0.0,0,
2026-06-14 23:43:00+00:00,0.0,0.0,0,
2026-06-14 23:44:00+00:00,0.0,0.0,0,
2026-06-14 23:45:00+00:00,0.0,0.0,0,
2026-06-14 23:46:00+00:00,0.0,0.0,0,
2026-06-14 23:47:00+00:00,0.0,0.0,0,
2026-06-14 23:48:00+00:00,0.0,0.0,0,
2026-06-14 23:49:00+00:00,0.0,0.0,0,
2026-06-14 23:50:00+00:00,0.0,0.0,0,
2026-06-14 23:51:00+00:00,0.0,0.0,0,
2026-06-14 23:52:00+00:00,0.0,0.0,0,
2026-06-14 23:53:00+00:00,0.0,0.0,0,
2026-06-14 23:54:00+00:00,0.0,0.0,0,
2026-06-14 23:55:00+00:00,0.0,0.0,0,
2026-06-14 23:56:00+00:00,0.0,0.0,0,
2026-06-14 23:57:00+00:00,0.0,0.0,0,
2026-06-14 23:58:00+00:00,0.0,0.0,0,
2026-06-14 23:59:00+00:00,0.0,0.0,0,
2026-06-15 00:00:00+00:00,0.0,0.0,0,
2026-06-15 00:01:00+00:00,0.0,0.0,0,
2026-06-15 00:02:00+00:00,0.0,0.0,0,
2026-06-15 00:03:00+00:00,0.0,0.0,0,
2026-06-15 00:04:00+00:00,0.0,0.0,0,
2026-06-15 00:05:00+00:00,0.0,0.0,0,
2026-06-15 00:06:00+00:00,0.0,0.0,0,
2026-06-15 00:07:00+00:00,0.0,0.0,0,
2026-06-15 00:08:00+00:00,0.0,0.0,0,
2026-06-15 00:09:00+00:00,0.0,0.0,0,
2026-06-15 00:10:00+00:00,0.0,0.0,0,
2026-06-15 00:11:00+00:00,0.0,0.0,0,
2026-06-15 00:12:00+00:00,0.0,0.0,0,
2026-06-15 00:13:00+00:00,0.0,0.0,0,
2026-06-15 00:14:00+00:00,0.0,0.0,0,
2026-06-15 00:15:00+00:00,0.0,0.0,0,
2026-06-15 00:16:00+00:00,0.0,0.0,0,
2026-06-15 00:17:00+00:00,0.0,0.0,0,
2026-06-15 00:18:00+00:00,0.0,0.0,0,
2026-06-15 00:19:00+00:00,0.0,0.0,0,
2026-06-15 00:20:00+00:00,0.0,0.0,0,
2026-06-15 00:21:00+00:00,0.0,0.0,0,
2026-06-15 00:22:00+00:00,0.0,0.0,0,
2026-06-15 00:23:00+00:00,0.0,0.0,0,
2026-06-15 00:24:00+00:00,0.0,0.0,0,
2026-06-15 00:25:00+00:00,0.0,0.0,0,
2026-06-15 00:26:00+00:00,0.0,0.0,0,
2026-06-15 00:27:00+00:00,0.0,0.0,0,
2026-06-15 00:28:00+00:00,0.0,0.0,0,
2026-06-15 00:29:00+00:00,0.0,0.0,0,
2026-06-15 00:30:00+00:00,0.0,0.0,0,
2026-06-15 00:31:00+00:00,0.0,0.0,0,
2026-06-15 00:32:00+00:00,0.0,0.0,0,
2026-06-15 00:33:00+00:00,0.0,0.0,0,
2026-06-15 00:34:00+00:00,0.0,0.0,0,
2026-06-15 00:35:00+00:00,5.538814775718492e-07,7.77576190102991e-08,0,
2026-06-15 00:36:00+00:00,0.0,0.0,0,
2026-06-15 00:37:00+00:00,0.0,0.0,0,
2026-06-15 00:38:00+00:00,0.0,0.0,0,
2026-06-15 00:39:00+00:00,0.0,0.0,0,
2026-06-15 00:40:00+00:00,0.0,0.0,0,
2026-06-15 00:41:00+00:00,5.081952281216218e-07,2.0348442930639976e-08,0,
2026-06-15 00:42:00+00:00,5.107810352455999e-07,2.0519436816357484e-08,0,
2026-06-15 00:43:00+00:00,5.072466819910915e-07,1.7876891078572044e-08,0,
2026-06-15 00:44:00+00:00,5.077138212072896e-07,1.8997557305056034e-08,0,
2026-06-15 00:45:00+00:00,5.073056286164501e-07,1.7129641705082577e-08,0,
2026-06-15 00:46:00+00:00,5.050135882811446e-07,1.8290295500378306e-08,0,
2026-06-15 00:47:00+00:00,5.058373631072755e-07,1.867132759514334e-08,0,
2026-06-15 00:48:00+00:00,5.02947443692392e-07,1.8349926023120133e-08,0,
2026-06-15 00:49:00+00:00,5.015525630369666e-07,1.9140609097689776e-08,0,
2026-06-15 00:50:00+00:00,5.010739414501586e-07,1.8941223700608134e-08,0,
2026-06-15 00:51:00+00:00,5.027320639783284e-07,1.709749497535995e-08,0,
2026-06-15 00:52:00+00:00,5.032022158957261e-07,2.0538799105906946e-08,0,
2026-06-15 00:53:00+00:00,5.010361405766162e-07,2.0183051674393937e-08,0,
2026-06-15 00:54:00+00:00,4.997825726604788e-07,2.1808478578577706e-08,0,
2026-06-15 00:55:00+00:00,5.044017257205269e-07,2.299029944197173e-08,0,
2026-06-15 00:56:00+00:00,5.093991717330937e-07,2.170459190153906e-08,0,
2026-06-15 00:57:00+00:00,5.145477643964114e-07,2.024556877699979e-08,0,
2026-06-15 00:58:00+00:00,5.179995241633151e-07,2.0181394333462777e-08,0,
2026-06-15 00:59:00+00:00,5.228942541180004e-07,1.907433677672543e-08,0,
2026-06-15 01:00:00+00:00,5.237669711277704e-07,1.8604664475674326e-08,0,
2026-06-15 01:01:00+00:00,5.242867473498336e-07,1.824408002448763e-08,0,
2026-06-15 01:02:00+00:00,5.257995780993951e-07,1.9439131193621506e-08,0,
2026-06-15 01:03:00+00:00,5.269123448670143e-07,1.892648526791163e-08,0,
2026-06-15 01:04:00+00:00,5.267089591143304e-07,1.735671162350627e-08,0,
